"library_ID","Clade","Profile","Count","Count_sum","Count_freq","fastq_fwd_file_name","fastq_rev_file_name","host_genus","host_species","coral_tag","site_name","sequencing_run","expedition","sample_name","sra_accession","pub.name","lat","lon","level","continous.pressure.2km","expedition_class"
"KI14FSYM074_S40_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",17141,17141,1,"KI14FSYM074_S40_L001_R1_001.fastq.gz","KI14FSYM074_S40_L001_R2_001.fastq.gz","Pocillopora","grandis","74",8,"run5","2014","KI14_74","SAMN49903869","M1",1.886,-157.552,3,1212.82819,"1_before"
"KI14FSYM254_S142_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",19291,19291,1,"KI14FSYM254_S142_L001_R1_001.fastq.gz","KI14FSYM254_S142_L001_R2_001.fastq.gz","Pocillopora","grandis","254",8,"run5","2014","KI14_254","SAMN49903878","M1",1.886,-157.552,3,1212.82819,"1_before"
"KI15aFSYM071_S269_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",10656,10656,1,"KI15aFSYM071_S269_L001_R1_001.fastq.gz","KI15aFSYM071_S269_L001_R2_001.fastq.gz","Pocillopora","grandis","622",15,"run5","2015a","KI15a_71","SAMN49904032","VL1",1.82843,-157.32182,1,0,"1_before"
"KI14FSYM287_S159_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",18280,18280,1,"KI14FSYM287_S159_L001_R1_001.fastq.gz","KI14FSYM287_S159_L001_R2_001.fastq.gz","Pocillopora","grandis","287",14,"run5","2014","KI14_287","SAMN49903884","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM347_S222_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",19596,19596,1,"KI14FSYM347_S222_L001_R1_001.fastq.gz","KI14FSYM347_S222_L001_R2_001.fastq.gz","Pocillopora","grandis","347",34,"run5","2014","KI14_347","SAMN49903976","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM303_S145_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",14401,14745,0.97667005764666,"KI14FSYM303_S145_L001_R1_001.fastq.gz","KI14FSYM303_S145_L001_R2_001.fastq.gz","Pocillopora","grandis","303",14,"run5","2014","KI14_303","SAMN49903890","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM303_S145_L001","D","D1-D17d-D4-D17e-D1r-D17c-D17j-D4c",344,14745,0.0233299423533401,"KI14FSYM303_S145_L001_R1_001.fastq.gz","KI14FSYM303_S145_L001_R2_001.fastq.gz","Pocillopora","grandis","303",14,"run5","2014","KI14_303","SAMN49903890","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM282_S129_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",20761,20761,1,"KI14FSYM282_S129_L001_R1_001.fastq.gz","KI14FSYM282_S129_L001_R2_001.fastq.gz","Pocillopora","grandis","282",14,"run5","2014","KI14_282","SAMN49903882","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM305_S160_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",17248,17248,1,"KI14FSYM305_S160_L001_R1_001.fastq.gz","KI14FSYM305_S160_L001_R2_001.fastq.gz","Pocillopora","grandis","305",14,"run5","2014","KI14_305","SAMN49903891","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM291_S174_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",16982,16982,1,"KI14FSYM291_S174_L001_R1_001.fastq.gz","KI14FSYM291_S174_L001_R2_001.fastq.gz","Pocillopora","grandis","291",14,"run5","2014","KI14_291","SAMN49903886","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM189_S161_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",19018,19018,1,"KI14FSYM189_S161_L001_R1_001.fastq.gz","KI14FSYM189_S161_L001_R2_001.fastq.gz","Pocillopora","grandis","189",38,"run5","2014","KI14_189","SAMN49904001","L2",2.04572,-157.43373,2,808.5521265,"1_before"
"KI14FSYM419_S226_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",12604,12604,1,"KI14FSYM419_S226_L001_R1_001.fastq.gz","KI14FSYM419_S226_L001_R2_001.fastq.gz","Pocillopora","grandis","419",25,"run5","2014","KI14_419","SAMN49903922","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"KI14FSYM503_S320_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",14121,14121,1,"KI14FSYM503_S320_L001_R1_001.fastq.gz","KI14FSYM503_S320_L001_R2_001.fastq.gz","Pocillopora","grandis","503",14,"run5","2014","KI14_503","SAMN49903894","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM450_S295_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",16341,16341,1,"KI14FSYM450_S295_L001_R1_001.fastq.gz","KI14FSYM450_S295_L001_R2_001.fastq.gz","Pocillopora","grandis","450",27,"run5","2014","KI14_450","SAMN49903936","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM020_S31_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",14207,14207,1,"KI14FSYM020_S31_L001_R1_001.fastq.gz","KI14FSYM020_S31_L001_R2_001.fastq.gz","Pocillopora","grandis","20",38,"run5","2014","KI14_20","SAMN49903993","L2",2.04572,-157.43373,2,808.5521265,"1_before"
"KI15aFSYM035_S291_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",16953,16953,1,"KI15aFSYM035_S291_L001_R1_001.fastq.gz","KI15aFSYM035_S291_L001_R2_001.fastq.gz","Pocillopora","grandis","586",15,"run5","2015a","KI15a_35","SAMN49904020","VL1",1.82843,-157.32182,1,0,"1_before"
"KI14FSYM120_S28_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",25120,25120,1,"KI14FSYM120_S28_L001_R1_001.fastq.gz","KI14FSYM120_S28_L001_R2_001.fastq.gz","Pocillopora","grandis","120",35,"run5","2014","KI14_120","SAMN49903988","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"KI14FSYM052_S11_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",15422,15422,1,"KI14FSYM052_S11_L001_R1_001.fastq.gz","KI14FSYM052_S11_L001_R2_001.fastq.gz","Pocillopora","grandis","52",8,"run5","2014","KI14_52","SAMN49903861","M1",1.886,-157.552,3,1212.82819,"1_before"
"KI14FSYM123_S50_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",19581,19581,1,"KI14FSYM123_S50_L001_R1_001.fastq.gz","KI14FSYM123_S50_L001_R2_001.fastq.gz","Pocillopora","grandis","123",35,"run5","2014","KI14_123","SAMN49903989","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"KI14FSYM372_S259_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",13223,13223,1,"KI14FSYM372_S259_L001_R1_001.fastq.gz","KI14FSYM372_S259_L001_R2_001.fastq.gz","Pocillopora","grandis","372",25,"run5","2014","KI14_372","SAMN49903906","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"KI14FSYM154_S35_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",18378,18378,1,"KI14FSYM154_S35_L001_R1_001.fastq.gz","KI14FSYM154_S35_L001_R2_001.fastq.gz","Pocillopora","grandis","154",3,"run5","2014","KI14_154","SAMN49903860","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM509_S266_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",17752,18020,0.985127635960044,"KI14FSYM509_S266_L001_R1_001.fastq.gz","KI14FSYM509_S266_L001_R2_001.fastq.gz","Pocillopora","grandis","509",14,"run5","2014","KI14_509","SAMN49903898","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM509_S266_L001","D","D1-D17d-D4c-D17e-D1r-D17ad-D17c",268,18020,0.0148723640399556,"KI14FSYM509_S266_L001_R1_001.fastq.gz","KI14FSYM509_S266_L001_R2_001.fastq.gz","Pocillopora","grandis","509",14,"run5","2014","KI14_509","SAMN49903898","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM331_S221_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",12354,12354,1,"KI14FSYM331_S221_L001_R1_001.fastq.gz","KI14FSYM331_S221_L001_R2_001.fastq.gz","Pocillopora","grandis","331",34,"run5","2014","KI14_331","SAMN49903971","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM301_S137_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",16602,16602,1,"KI14FSYM301_S137_L001_R1_001.fastq.gz","KI14FSYM301_S137_L001_R2_001.fastq.gz","Pocillopora","grandis","301",14,"run5","2014","KI14_301","SAMN49903889","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM422_S248_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",15445,15445,1,"KI14FSYM422_S248_L001_R1_001.fastq.gz","KI14FSYM422_S248_L001_R2_001.fastq.gz","Pocillopora","grandis","422",25,"run5","2014","KI14_422","SAMN49903923","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"KI15aFSYM028_S267_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",17241,17241,1,"KI15aFSYM028_S267_L001_R1_001.fastq.gz","KI15aFSYM028_S267_L001_R2_001.fastq.gz","Pocillopora","grandis","579",15,"run5","2015a","KI15a_28","SAMN49904017","VL1",1.82843,-157.32182,1,0,"1_before"
"KI14FSYM086_S27_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",5886,5886,1,"KI14FSYM086_S27_L001_R1_001.fastq.gz","KI14FSYM086_S27_L001_R2_001.fastq.gz","Pocillopora","grandis","86",8,"run5","2014","KI14_86","SAMN49903874","M1",1.886,-157.552,3,1212.82819,"1_before"
"KI15aFSYM075_S285_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",18289,18289,1,"KI15aFSYM075_S285_L001_R1_001.fastq.gz","KI15aFSYM075_S285_L001_R2_001.fastq.gz","Pocillopora","grandis","626",15,"run5","2015a","KI15a_75","SAMN49904034","VL1",1.82843,-157.32182,1,0,"1_before"
"KI14FSYM384_S232_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",14521,14521,1,"KI14FSYM384_S232_L001_R1_001.fastq.gz","KI14FSYM384_S232_L001_R2_001.fastq.gz","Pocillopora","grandis","384",30,"run5","2014","KI14_384","SAMN49903946","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM309_S176_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",9356,9356,1,"KI14FSYM309_S176_L001_R1_001.fastq.gz","KI14FSYM309_S176_L001_R2_001.fastq.gz","Pocillopora","grandis","309",14,"run5","2014","KI14_309","SAMN49903892","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM166_S22_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",19366,19550,0.990588235294118,"KI14FSYM166_S22_L001_R1_001.fastq.gz","KI14FSYM166_S22_L001_R2_001.fastq.gz","Pocillopora","grandis","166",3,"run5","2014","KI14_166","SAMN49903843","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM166_S22_L001","D","D1-D17d-D4-D1r-D17e-D17c",184,19550,0.00941176470588235,"KI14FSYM166_S22_L001_R1_001.fastq.gz","KI14FSYM166_S22_L001_R2_001.fastq.gz","Pocillopora","grandis","166",3,"run5","2014","KI14_166","SAMN49903843","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM296_S116_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",17410,17410,1,"KI14FSYM296_S116_L001_R1_001.fastq.gz","KI14FSYM296_S116_L001_R2_001.fastq.gz","Pocillopora","grandis","296",14,"run5","2014","KI14_296","SAMN49903888","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM233_S120_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",19988,19988,1,"KI14FSYM233_S120_L001_R1_001.fastq.gz","KI14FSYM233_S120_L001_R2_001.fastq.gz","Pocillopora","grandis","233",3,"run5","2014","KI14_233","SAMN49903859","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM485_S319_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",13726,14205,0.96627947905667,"KI14FSYM485_S319_L001_R1_001.fastq.gz","KI14FSYM485_S319_L001_R2_001.fastq.gz","Pocillopora","grandis","485",32,"run5","2014","KI14_485","SAMN49903957","VH2",1.984,-157.482,5,4860.745702,"1_before"
"KI14FSYM485_S319_L001","D","D4/D1-D17j-D17d-D1r",479,14205,0.0337205209433298,"KI14FSYM485_S319_L001_R1_001.fastq.gz","KI14FSYM485_S319_L001_R2_001.fastq.gz","Pocillopora","grandis","485",32,"run5","2014","KI14_485","SAMN49903957","VH2",1.984,-157.482,5,4860.745702,"1_before"
"KI14FSYM125_S65_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",22185,22185,1,"KI14FSYM125_S65_L001_R1_001.fastq.gz","KI14FSYM125_S65_L001_R2_001.fastq.gz","Pocillopora","grandis","125",35,"run5","2014","KI14_125","SAMN49903990","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"KI14FSYM071_S26_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",25112,25112,1,"KI14FSYM071_S26_L001_R1_001.fastq.gz","KI14FSYM071_S26_L001_R2_001.fastq.gz","Pocillopora","grandis","71",8,"run5","2014","KI14_71","SAMN49903867","M1",1.886,-157.552,3,1212.82819,"1_before"
"KI14FSYM065_S78_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",21805,21805,1,"KI14FSYM065_S78_L001_R1_001.fastq.gz","KI14FSYM065_S78_L001_R2_001.fastq.gz","Pocillopora","grandis","65",8,"run5","2014","KI14_65","SAMN49903864","M1",1.886,-157.552,3,1212.82819,"1_before"
"KI14FSYM222_S155_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",22638,22638,1,"KI14FSYM222_S155_L001_R1_001.fastq.gz","KI14FSYM222_S155_L001_R2_001.fastq.gz","Pocillopora","grandis","222",3,"run5","2014","KI14_222","SAMN49903855","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM463_S339_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",15948,15948,1,"KI14FSYM463_S339_L001_R1_001.fastq.gz","KI14FSYM463_S339_L001_R2_001.fastq.gz","Pocillopora","grandis","463",27,"run5","2014","KI14_463","SAMN49903939","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM114_116_S6_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",16014,16014,1,"KI14FSYM114_116_S6_L001_R1_001.fastq.gz","KI14FSYM114_116_S6_L001_R2_001.fastq.gz","Pocillopora","grandis","114",35,"run5","2014","KI14_114","SAMN49903991","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"KI15aFSYM038_S299_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",14498,14498,1,"KI15aFSYM038_S299_L001_R1_001.fastq.gz","KI15aFSYM038_S299_L001_R2_001.fastq.gz","Pocillopora","grandis","589",15,"run5","2015a","KI15a_38","SAMN49904021","VL1",1.82843,-157.32182,1,0,"1_before"
"KI14FSYM365_S215_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",13160,13160,1,"KI14FSYM365_S215_L001_R1_001.fastq.gz","KI14FSYM365_S215_L001_R2_001.fastq.gz","Pocillopora","grandis","365",34,"run5","2014","KI14_365","SAMN49903982","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM405_S240_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",10367,10367,1,"KI14FSYM405_S240_L001_R1_001.fastq.gz","KI14FSYM405_S240_L001_R2_001.fastq.gz","Pocillopora","grandis","405",25,"run5","2014","KI14_405","SAMN49903916","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"KI14FSYM174_S67_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",18862,18862,1,"KI14FSYM174_S67_L001_R1_001.fastq.gz","KI14FSYM174_S67_L001_R2_001.fastq.gz","Pocillopora","grandis","174",3,"run5","2014","KI14_174","SAMN49903846","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM326_S192_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",9207,9834,0.936241610738255,"KI14FSYM326_S192_L001_R1_001.fastq.gz","KI14FSYM326_S192_L001_R2_001.fastq.gz","Pocillopora","grandis","326",34,"run5","2014","KI14_326","SAMN49903969","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM326_S192_L001","D","D1-D17d-D4-D17e-D1r-D17c-D17j-D4c",627,9834,0.063758389261745,"KI14FSYM326_S192_L001_R1_001.fastq.gz","KI14FSYM326_S192_L001_R2_001.fastq.gz","Pocillopora","grandis","326",34,"run5","2014","KI14_326","SAMN49903969","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM505_S328_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",15202,15202,1,"KI14FSYM505_S328_L001_R1_001.fastq.gz","KI14FSYM505_S328_L001_R2_001.fastq.gz","Pocillopora","grandis","505",14,"run5","2014","KI14_505","SAMN49903895","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM159_S66_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",21162,21486,0.984920413292376,"KI14FSYM159_S66_L001_R1_001.fastq.gz","KI14FSYM159_S66_L001_R2_001.fastq.gz","Pocillopora","grandis","159",3,"run5","2014","KI14_159","SAMN49903838","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM159_S66_L001","D","D1-D17d-D4-D17e-D1r-D17c-D17j-D4c",324,21486,0.0150795867076236,"KI14FSYM159_S66_L001_R1_001.fastq.gz","KI14FSYM159_S66_L001_R2_001.fastq.gz","Pocillopora","grandis","159",3,"run5","2014","KI14_159","SAMN49903838","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM228_S93_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",21628,21790,0.992565396971088,"KI14FSYM228_S93_L001_R1_001.fastq.gz","KI14FSYM228_S93_L001_R2_001.fastq.gz","Pocillopora","grandis","228",3,"run5","2014","KI14_228","SAMN49903857","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM228_S93_L001","D","D6",162,21790,0.00743460302891235,"KI14FSYM228_S93_L001_R1_001.fastq.gz","KI14FSYM228_S93_L001_R2_001.fastq.gz","Pocillopora","grandis","228",3,"run5","2014","KI14_228","SAMN49903857","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM184_S131_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",18230,18905,0.964295160010579,"KI14FSYM184_S131_L001_R1_001.fastq.gz","KI14FSYM184_S131_L001_R2_001.fastq.gz","Pocillopora","grandis","184",3,"run5","2014","KI14_184","SAMN49903851","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM184_S131_L001","D","D1-D17d-D1as-D17e-D1ax-D1r-D4",604,18905,0.0319492197831262,"KI14FSYM184_S131_L001_R1_001.fastq.gz","KI14FSYM184_S131_L001_R2_001.fastq.gz","Pocillopora","grandis","184",3,"run5","2014","KI14_184","SAMN49903851","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM184_S131_L001","D","D6",71,18905,0.00375562020629463,"KI14FSYM184_S131_L001_R1_001.fastq.gz","KI14FSYM184_S131_L001_R2_001.fastq.gz","Pocillopora","grandis","184",3,"run5","2014","KI14_184","SAMN49903851","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM336_S244_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",9750,9957,0.979210605604098,"KI14FSYM336_S244_L001_R1_001.fastq.gz","KI14FSYM336_S244_L001_R2_001.fastq.gz","Pocillopora","grandis","336",34,"run5","2014","KI14_336","SAMN49903972","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM336_S244_L001","D","D1-D17d-D4c-D17e-D1r-D17ad-D17c",207,9957,0.0207893943959024,"KI14FSYM336_S244_L001_R1_001.fastq.gz","KI14FSYM336_S244_L001_R2_001.fastq.gz","Pocillopora","grandis","336",34,"run5","2014","KI14_336","SAMN49903972","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM452_S303_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",28462,29523,0.964061917826779,"KI14FSYM452_S303_L001_R1_001.fastq.gz","KI14FSYM452_S303_L001_R2_001.fastq.gz","Pocillopora","grandis","452",27,"run5","2014","KI14_452","SAMN49903937","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM452_S303_L001","D","D1-D17d-D4-D1r-D17e-D17c",1061,29523,0.0359380821732209,"KI14FSYM452_S303_L001_R1_001.fastq.gz","KI14FSYM452_S303_L001_R2_001.fastq.gz","Pocillopora","grandis","452",27,"run5","2014","KI14_452","SAMN49903937","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM171_S52_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",20740,21890,0.947464595705802,"KI14FSYM171_S52_L001_R1_001.fastq.gz","KI14FSYM171_S52_L001_R2_001.fastq.gz","Pocillopora","grandis","171",3,"run5","2014","KI14_171","SAMN49903845","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM171_S52_L001","D","D1-D17d-D1as-D17e-D1ax-D1r-D4",1150,21890,0.0525354042941983,"KI14FSYM171_S52_L001_R1_001.fastq.gz","KI14FSYM171_S52_L001_R2_001.fastq.gz","Pocillopora","grandis","171",3,"run5","2014","KI14_171","SAMN49903845","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM322_S256_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",11438,12168,0.940006574621959,"KI14FSYM322_S256_L001_R1_001.fastq.gz","KI14FSYM322_S256_L001_R2_001.fastq.gz","Pocillopora","grandis","322",34,"run5","2014","KI14_322","SAMN49903968","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM322_S256_L001","D","D1-D17d-D4-D17e-D1r-D17c-D17j-D4c",730,12168,0.0599934253780408,"KI14FSYM322_S256_L001_R1_001.fastq.gz","KI14FSYM322_S256_L001_R2_001.fastq.gz","Pocillopora","grandis","322",34,"run5","2014","KI14_322","SAMN49903968","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM152_S29_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",24397,26232,0.930047270509302,"KI14FSYM152_S29_L001_R1_001.fastq.gz","KI14FSYM152_S29_L001_R2_001.fastq.gz","Pocillopora","grandis","152",30,"run5","2014","KI14_152","SAMN49903945","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM152_S29_L001","D","D1-D17d-D1as-D17e-D1ax-D1r-D4",1835,26232,0.0699527294906984,"KI14FSYM152_S29_L001_R1_001.fastq.gz","KI14FSYM152_S29_L001_R2_001.fastq.gz","Pocillopora","grandis","152",30,"run5","2014","KI14_152","SAMN49903945","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM312_S191_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",15454,17240,0.896403712296984,"KI14FSYM312_S191_L001_R1_001.fastq.gz","KI14FSYM312_S191_L001_R2_001.fastq.gz","Pocillopora","grandis","312",34,"run5","2014","KI14_312","SAMN49903964","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM312_S191_L001","D","D1-D17d-D4-D17e-D1r-D17c-D17j-D4c",1786,17240,0.103596287703016,"KI14FSYM312_S191_L001_R1_001.fastq.gz","KI14FSYM312_S191_L001_R2_001.fastq.gz","Pocillopora","grandis","312",34,"run5","2014","KI14_312","SAMN49903964","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"KI14FSYM460_S333_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",24014,26651,0.901054369442047,"KI14FSYM460_S333_L001_R1_001.fastq.gz","KI14FSYM460_S333_L001_R2_001.fastq.gz","Pocillopora","grandis","460",27,"run5","2014","KI14_460","SAMN49903938","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM460_S333_L001","D","D1-D17d-D1as-D17e-D1ax-D1r-D4",2637,26651,0.0989456305579528,"KI14FSYM460_S333_L001_R1_001.fastq.gz","KI14FSYM460_S333_L001_R2_001.fastq.gz","Pocillopora","grandis","460",27,"run5","2014","KI14_460","SAMN49903938","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM391_S246_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",14012,16146,0.867831041744085,"KI14FSYM391_S246_L001_R1_001.fastq.gz","KI14FSYM391_S246_L001_R2_001.fastq.gz","Pocillopora","grandis","391",25,"run5","2014","KI14_391","SAMN49903910","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"KI14FSYM391_S246_L001","D","D1-D17d-D4-D17e-D1r-D17c-D17j-D4c",2134,16146,0.132168958255915,"KI14FSYM391_S246_L001_R1_001.fastq.gz","KI14FSYM391_S246_L001_R2_001.fastq.gz","Pocillopora","grandis","391",25,"run5","2014","KI14_391","SAMN49903910","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"KI14FSYM275_S173_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",17730,22367,0.792685652970895,"KI14FSYM275_S173_L001_R1_001.fastq.gz","KI14FSYM275_S173_L001_R2_001.fastq.gz","Pocillopora","grandis","275",14,"run5","2014","KI14_275","SAMN49903880","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"KI14FSYM275_S173_L001","D","D1-D17d-D4-D17e-D1r-D17c-D17j-D4c",4637,22367,0.207314347029105,"KI14FSYM275_S173_L001_R1_001.fastq.gz","KI14FSYM275_S173_L001_R2_001.fastq.gz","Pocillopora","grandis","275",14,"run5","2014","KI14_275","SAMN49903880","M4",1.87482,-157.56383,3,1159.552126,"1_before"
